Date,Paradise (679) Precipitation Accumulation (in) Start of Day Values,Paradise (679) Precipitation Increment (in),Paradise (679) Precipitation Increment - Snow-adj (in),Paradise (679) Air Temperature Average (degF),Paradise (679) Air Temperature Minimum (degF),Paradise (679) Air Temperature Maximum (degF),Paradise (679) Soil Moisture Percent -2in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -4in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -8in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -20in (pct) Start of Day Values,Paradise (679) Snow Density (pct) Start of Day Values,Paradise (679) Snow Water Equivalent (in) Start of Day Values,Paradise (679) Snow Depth (in) Start of Day Values,Paradise (679) Snow Rain Ratio (unitless),Paradise (679) Real Dielectric Constant -2in (unitless) Start of Day Values
11/6/20,18.6,0.7,0.7,32,27,36,12.3,27.7,35.9,36,,0.5,3,43,
11/7/20,19.3,0.4,0.4,26,22,28,12.7,26.7,35.3,35.4,,0.8,5,75,
11/8/20,19.7,0,0,23,20,28,12.7,26.1,35.1,35.2,13.8,1.1,8,,
11/9/20,19.7,0.4,0.6,24,20,29,12.4,25.7,34.8,35,16.7,1,6,150,
11/10/20,20.1,0.7,1.5,28,26,29,12.4,25.5,34.6,35,20,1.6,8,214,
11/11/20,20.8,0.9,0.9,25,22,29,12.3,25.1,34.4,34.8,16.3,3.1,19,0,
11/12/20,21.7,0.2,0.4,28,24,34,12.6,24.7,34.3,34.7,17.2,3.1,18,200,
11/13/20,21.9,1.3,2.2,29,25,32,12.5,24.7,34.1,34.5,16.7,3.5,21,169,
11/14/20,23.2,1.8,1.8,28,25,32,12.3,24.6,34.1,34.6,17.3,5.7,33,78,
11/15/20,25,0.8,1.7,32,31,33,12.5,24.3,33.9,34.4,18.7,7.1,38,212,
11/16/20,25.8,1.6,1.6,37,33,49,12.4,24.4,33.8,34.5,19.6,8.8,45,0,
11/17/20,27.4,0.5,0.5,40,31,52,13.1,25.7,35.9,36.2,20,7.8,39,20,
11/18/20,27.9,0.6,1.5,31,29,34,14.4,26.1,35.9,36.1,25.5,7.9,31,250,
11/19/20,28.5,0.6,1.6,29,26,30,14.4,26,35.4,35.7,23.5,9.4,40,267,
11/20/20,29.1,1.2,1.2,31,28,41,14.3,25.9,35.2,35.5,24.4,11,45,25,
11/21/20,30.3,0,0.3,32,24,43,14.6,25.6,35,35.2,26.9,11.3,42,,
11/22/20,30.3,0.3,0.8,34,30,42,14.5,25.6,34.9,34.9,28.3,11.6,41,267,
11/23/20,30.6,0.7,0.7,29,27,32,14.7,25.4,34.7,34.9,27.6,12.4,45,71,
11/24/20,31.3,0.2,0.8,31,25,35,14.5,25.2,34.6,34.8,29.3,12.9,44,400,
11/25/20,31.5,0.9,0.9,28,26,33,14.6,25.1,34.5,34.7,29.8,13.7,46,78,
11/26/20,32.4,0.1,0.3,30,28,33,14.8,25,34.5,34.6,30,14.4,48,300,
11/27/20,32.5,0,0.2,32,24,42,14.8,25.2,34.4,34.8,32,14.7,46,,
11/28/20,32.5,0.2,0.3,31,25,35,15.4,24.8,34.2,34.6,31,14.9,48,150,
11/29/20,32.7,0,0.2,36,27,47,15.2,24.9,34.4,34.6,31.7,15.2,48,,
11/30/20,32.7,0.7,1.4,29,23,38,15.3,24.9,34.3,34.6,33.5,15.4,46,200,
12/1/20,33.4,0.2,0.2,30,21,43,15.7,24.9,34.3,34.7,31.7,16.8,53,100,
12/2/20,33.6,0,0.1,41,35,47,15.4,24.7,34.2,34.5,32.7,17,52,,
12/3/20,33.6,0,0.1,39,35,46,15.5,24.7,34.2,34.6,32.9,17.1,52,,
12/4/20,33.6,0,0.1,44,35,51,15.5,24.8,34.2,34.5,33.7,17.2,51,,
12/5/20,33.6,0.1,0.1,42,37,53,15.5,24.5,34.2,34.3,34.6,17.3,50,100,
12/6/20,33.7,0.1,0.2,35,33,40,15.4,24.6,34,34.4,35.5,17.4,49,200,
12/7/20,33.8,0,0,44,36,49,16.2,24.6,34.1,34.4,35.9,17.6,49,,
12/8/20,33.8,0.4,0.4,43,36,46,16.6,25.1,34.5,34.7,38,17.5,46,0,
12/9/20,34.2,0.2,0.2,31,26,36,18.2,28.5,37.2,38.2,41.2,17.3,42,0,
12/10/20,34.4,0,0.2,28,23,36,18,27.1,35.8,35.9,44.2,16.8,38,,
12/11/20,34.4,0.2,0.3,25,20,29,17.5,26.6,35.3,35.5,43.6,17,39,150,
12/12/20,34.6,0.1,0.3,26,20,30,17.4,26.2,35.2,35.3,43.2,17.3,40,300,
12/13/20,34.7,0.6,0.8,30,25,33,17.5,25.8,34.9,35,40.9,17.6,43,133,
12/14/20,35.3,0.4,0.4,29,27,32,17.5,25.7,34.7,34.9,39.1,18.4,47,100,
12/15/20,35.7,0.6,1,31,27,33,17.6,25.3,34.7,34.8,39.2,18.8,48,167,
12/16/20,36.3,0.3,1.2,32,31,35,17.1,25.4,34.6,34.8,36,19.8,55,400,
12/17/20,36.6,0.5,1.3,29,26,31,17.4,25.2,34.4,34.6,35,21,60,260,
12/18/20,37.1,1.2,1.2,31,28,33,17.3,25,34.3,34.6,36.6,22.3,61,100,
12/19/20,38.3,3,3,33,30,36,17.5,24.9,34.3,34.6,33.6,23.5,70,93,
12/20/20,41.3,0.7,0.7,34,32,36,17.3,24.9,34.3,34.6,36.5,26.3,72,0,
12/21/20,42,1.2,1.2,36,24,40,18.6,26.6,35.7,35.9,37.7,26,69,92,
12/22/20,43.2,0.2,0.2,24,19,27,20.1,28.2,36.9,37.6,41.7,27.1,65,0,
12/23/20,43.4,0.4,0.4,31,19,46,19.7,27.2,35.8,35.9,43.4,26.9,62,25,
12/24/20,43.8,0,0.1,40,34,46,19.1,26.8,35.4,35.5,44.3,27,61,,
12/25/20,43.8,0.1,0.8,36,29,43,19.1,26.4,35.2,35.3,45.2,27.1,60,800,
12/26/20,43.9,0.4,0.7,30,28,33,18.9,26.1,35,35.2,42.9,27.9,65,175,
12/27/20,44.3,0.7,0.7,31,28,36,19,26.1,34.8,35,41.4,28.6,69,57,
12/28/20,45,0,0.1,31,25,48,18.9,25.8,34.8,34.9,43.9,29,66,,
12/29/20,45,0.7,0.9,30,28,33,18.7,25.7,34.6,34.7,40.4,29.1,72,129,
12/30/20,45.7,1.2,2.2,31,30,33,18.8,25.5,34.6,34.8,40,30,75,183,
12/31/20,46.9,1.5,1.5,32,31,34,18.8,25.3,34.6,34.7,37.9,32.2,85,100,
1/1/21,48.4,0.9,1.6,35,32,38,18.8,25.2,34.4,34.7,40.6,33.7,83,178,
1/2/21,49.3,0.6,2.9,33,31,33,19.1,25.8,35.1,34.9,39.2,35.3,90,483,
1/3/21,49.9,0,1.1,30,27,34,19.6,26.2,35.3,35.5,38.2,38.2,100,,
1/4/21,49.9,4.1,4.1,32,27,36,19.8,26.1,35.1,35.3,36.1,39.3,109,49,
1/5/21,54,0,0.9,30,25,33,19.9,26.3,35.3,35.3,35.6,41.3,116,,
1/6/21,54,1.9,1.9,32,31,40,19.8,26.4,35.3,35.3,35.8,42.2,118,32,
1/7/21,55.9,0,0.4,31,27,34,19.6,26.1,35,35.2,37.9,42.8,113,,
1/8/21,55.9,0,0.5,30,22,36,19.7,26,35,35.1,38.2,43.2,113,,
1/9/21,55.9,0,0,29,19,37,19.5,26,34.8,34.9,40.1,43.7,109,,
1/10/21,55.9,0.8,0.8,34,32,37,19.6,25.9,34.8,34.8,39.4,43.7,111,38,
1/11/21,56.7,0.6,0.9,34,33,36,19.7,25.7,34.7,34.8,40.4,44,109,150,
1/12/21,57.3,3.8,3.8,39,35,42,19.5,25.6,34.8,34.7,39.7,44.9,113,0,
1/13/21,61.1,0.5,2.7,28,24,42,21.8,29.2,37.8,38.5,42.5,43.3,102,540,
1/14/21,61.6,0,0,36,26,51,22,28.1,36.3,36.4,46.5,46,99,,
1/15/21,61.6,0.4,0.4,35,28,40,21.9,27.7,36,35.9,45.7,45.7,100,0,
1/16/21,62,0,0,34,27,43,22.5,28.1,36.3,36.3,45.6,45.6,100,,
1/17/21,62,0.5,0.5,33,29,36,22.2,27.8,36.1,36,45.3,45.3,100,100,
1/18/21,62.5,0.1,0.1,29,24,38,21.9,27.6,35.7,35.8,46.3,45.8,99,0,
1/19/21,62.6,0,0.1,31,26,43,21.9,27.3,35.7,35.5,48.5,45.6,94,,
1/20/21,62.6,0,0.1,32,29,36,21.7,27,35.5,35.4,47.1,45.7,97,,
1/21/21,62.6,0.5,0.5,31,26,34,21.6,26.9,35.5,35.3,46.3,45.8,99,80,
1/22/21,63.1,0,0,27,23,32,21.7,26.7,35.3,35.1,46.7,46.2,99,,
1/23/21,63.1,0.1,0.1,25,20,35,21.5,26.5,35.1,35.1,46.7,46.2,99,0,
1/24/21,63.2,0.1,0.4,25,22,29,21.4,26.3,35.1,35.1,45.7,46.2,101,400,
1/25/21,63.3,0.3,0.3,22,17,28,21.5,26.4,35.1,34.8,44.8,46.6,104,0,
1/26/21,63.6,0,0.3,20,18,22,21.3,26.4,35,34.9,44.8,46.6,104,,
1/27/21,63.6,0.4,0.4,26,21,33,21.2,26.2,34.8,35,44.7,46.9,105,50,
1/28/21,64,0.2,0.2,30,27,36,21.2,26,34.9,34.7,43.2,47.1,109,0,
1/29/21,64.2,0,0.1,26,21,34,21,26,34.7,34.8,42.8,47.1,110,,
1/30/21,64.2,0.1,0.2,31,26,35,21,25.8,34.7,34.7,42.9,47.2,110,200,
1/31/21,64.3,0.3,0.3,35,34,37,21.1,25.6,34.6,34.7,42.7,47.4,111,100,
2/1/21,64.6,0.2,0.5,35,32,38,21,25.8,34.5,34.7,43,47.7,111,250,
2/2/21,64.8,0.5,1,28,25,32,22,26.9,35.6,35.6,46.3,48.2,104,200,
2/3/21,65.3,0.8,0.8,27,25,33,21.9,26.9,35.4,35.4,43.2,49.2,114,12,
2/4/21,66.1,0.1,0.6,29,25,32,21.8,26.7,35.2,35.3,42.9,49.3,115,600,
2/5/21,66.2,1,1.6,31,28,35,21.8,26.6,35.2,35,41.9,49.9,119,160,
2/6/21,67.2,0.3,1.7,28,24,30,21.6,26.4,35,35,42.6,51.5,121,567,
2/7/21,67.5,0.3,0.8,24,22,27,21.6,26.2,34.9,34.8,43.3,53.2,123,267,
2/8/21,67.8,0.8,0.8,21,17,26,21.4,26.1,34.7,34.8,43.5,54,124,0,
2/9/21,68.6,0.1,0.1,21,12,32,21.4,26.1,34.6,34.7,43.7,53.8,123,0,
2/10/21,68.7,0.1,0.2,18,13,23,21.3,25.8,34.7,34.7,44,53.7,122,200,
2/11/21,68.8,0.8,0.8,18,10,24,21.1,25.6,34.6,34.8,44.5,53.9,121,100,
2/12/21,69.6,1.9,1.9,10,7,15,21.2,25.6,34.5,34.8,41.8,54.7,131,100,
2/13/21,71.5,1.8,1.8,17,6,24,21.2,25.5,34.5,34.7,39.9,56.6,142,100,
2/14/21,73.3,1,1.3,28,24,32,20.9,25.6,34.5,34.6,40,58.4,146,130,
2/15/21,74.3,0.2,3.3,30,28,32,21.1,25.4,34.4,34.6,39.5,59.7,151,1650,
2/16/21,74.5,1.2,1.4,28,26,31,21,25.3,34.4,34.5,38,63,166,117,
2/17/21,75.7,0.5,0.5,27,22,35,21.1,25.3,34.4,34.5,38.6,64.4,167,100,
2/18/21,76.2,0.9,0.9,27,22,30,21.1,25.3,34.2,34.6,38.6,64.9,168,100,
2/19/21,77.1,0.4,0.4,27,24,33,21.1,25.2,34.3,34.5,38.7,65.8,170,100,
2/20/21,77.5,0.7,0.7,26,24,29,21,25.3,34.2,34.4,39.9,66.2,166,100,
2/21/21,78.2,1.9,1.9,31,27,34,21,25.2,34.2,34.5,39.1,66.9,171,100,
2/22/21,80.1,3.3,3.3,31,24,34,21.1,25.2,34.2,34.5,40.2,68.8,171,100,
2/23/21,83.4,2.8,2.8,24,21,28,21,25.1,34.2,34.5,38.4,72.1,188,61,
2/24/21,86.2,0,0.2,24,17,43,21.1,25.1,34,34.5,37.8,73.8,195,,
2/25/21,86.2,1.7,2.7,26,25,28,21,25,34.1,34.3,38.3,74,193,159,
2/26/21,87.9,1.3,2.2,25,23,33,21.1,25.1,34,34.4,36.4,76.7,211,169,
2/27/21,89.2,0.1,0.2,24,18,31,20.9,24.9,34.1,34.3,37.8,78.9,209,200,
2/28/21,89.3,0.1,0.3,30,25,35,20.9,24.9,34.1,34.3,38,79.1,208,300,
3/1/21,89.4,0.1,0.1,34,29,45,21,25,34.2,34.3,38.7,79.4,205,100,
3/2/21,89.5,0.2,0.2,31,25,37,21,24.8,34,34.4,39.4,79.5,202,100,
3/3/21,89.7,0,0,35,25,51,21,24.9,34.1,34.3,40,79.7,199,,
3/4/21,89.7,0.3,0.3,37,33,46,21,24.8,33.9,34.2,40.5,79.7,197,100,
3/5/21,90,0.4,0.4,33,27,41,20.8,24.9,34.1,34.2,41,80,195,100,
3/6/21,90.4,0.2,0.2,28,25,37,21,24.8,33.9,34.3,40.8,80.4,197,100,
3/7/21,90.6,0.5,0.5,25,18,29,21,24.8,33.8,34.3,41.1,80.6,196,100,
3/8/21,91.1,0.2,0.2,26,15,33,21,24.8,34,34.3,40.3,81.1,201,100,
3/9/21,91.3,0.2,0.2,29,23,38,20.9,24.8,33.8,34.3,41.1,81.3,198,100,
3/10/21,91.5,0.1,0.1,29,24,39,20.8,24.8,33.8,34.1,41.8,81.5,195,100,
3/11/21,91.6,0.2,0.2,30,22,45,20.7,24.8,33.9,34.4,42.1,81.6,194,100,
3/12/21,91.8,0.1,0.1,33,22,49,20.9,24.6,34,34.3,42.6,81.8,192,100,
3/13/21,91.9,0,0,39,31,56,20.7,24.5,33.8,34.3,42.9,81.9,191,,
3/14/21,91.9,0.6,0.6,33,24,39,20.9,24.6,33.9,34.2,43.3,81.9,189,100,
3/15/21,92.5,0,0,24,18,30,20.7,24.6,33.8,34.2,43.2,82.5,191,,
3/16/21,92.5,0.2,0.2,31,17,44,20.7,24.6,33.7,34.1,43.4,82.5,190,100,
3/17/21,92.7,0.2,0.2,38,31,49,20.7,24.5,33.8,34.1,44,82.7,188,100,
3/18/21,92.9,0.4,0.4,36,28,47,20.7,24.4,33.7,34.2,44.6,82.9,186,100,
3/19/21,93.3,0.5,0.5,30,28,36,20.7,24.6,33.8,34.2,44.5,83.3,187,100,
3/20/21,93.8,1.2,1.2,28,24,36,20.8,24.5,33.7,34.3,44.3,83.8,189,100,
3/21/21,95,1.2,1.2,26,23,33,20.6,24.5,33.7,34.2,43.6,85,195,100,
3/22/21,96.2,0.1,1.2,28,22,40,20.8,24.5,33.7,34.1,43.3,86.2,199,1200,
3/23/21,96.3,0,0,27,16,36,20.7,24.4,33.6,34.2,42.6,87.4,205,,
3/24/21,96.3,2,2,29,27,34,20.7,24.3,33.7,34.3,43.5,87.4,201,100,
3/25/21,98.3,0.5,0.5,31,27,38,20.6,24.5,33.6,34.1,43.2,89.4,207,100,
3/26/21,98.8,0.6,0.6,31,28,38,20.7,24.5,33.8,34.1,43.2,89.9,208,100,
3/27/21,99.4,0.3,0.3,35,24,52,20.7,24.4,33.7,34.2,43.5,90.5,208,100,
3/28/21,99.7,0.4,1.4,29,21,36,20.6,24.3,33.7,34.1,44.5,90.8,204,350,
3/29/21,100.1,0,0,24,17,34,20.8,24.3,33.7,34.1,43.9,92.2,210,,
3/30/21,100.1,0,0,26,15,40,20.7,24.3,33.6,34.1,44.2,92,208,,
3/31/21,100.1,0.2,0.2,40,26,56,20.7,24.5,33.6,34.1,44.7,92,206,100,
4/1/21,100.3,0,0,41,33,49,20.7,24.4,33.6,34.1,45.4,92.2,203,,
4/2/21,100.3,0,0,36,27,49,20.8,24.3,33.7,34.3,46.3,92.2,199,,
4/3/21,100.3,0,0,39,32,51,20.8,24.4,33.7,34.1,46.8,92.1,197,,
4/4/21,100.3,0,0,32,24,40,20.9,24.4,33.8,34.1,47.1,91.8,195,,
4/5/21,100.3,0,0,30,19,43,20.8,24.4,33.7,34.3,47.8,91.7,192,,
4/6/21,100.3,0,0,37,26,52,20.7,24.4,33.7,34.2,48,91.7,191,,
4/7/21,100.3,0.5,0.5,33,28,38,20.8,24.4,33.6,34.2,48.5,91.6,189,100,
4/8/21,100.8,0.1,0.1,27,22,35,20.9,24.6,33.7,34.2,48,92.1,192,100,
4/9/21,100.9,0.3,0.3,29,21,42,20.9,24.6,33.8,34.1,48.5,92.2,190,100,
4/10/21,101.2,0.5,0.5,25,21,31,21,24.5,33.8,34.2,48.7,92.5,190,100,
4/11/21,101.7,0,0,28,17,41,21.1,24.5,33.8,34.2,48.7,93,191,,
4/12/21,101.7,0,0,34,27,46,20.8,24.5,33.7,34.3,48.9,93,190,,
4/13/21,101.7,0,0,35,28,42,20.9,24.4,33.7,34.4,49.2,93,189,,
4/14/21,101.7,0,0,42,35,51,21,24.6,33.7,34.2,49.4,92.9,188,,
4/15/21,101.7,0,0,45,40,53,21,24.4,33.8,34.3,49.7,92.5,186,,
4/16/21,101.7,0,0,48,43,54,20.9,24.4,33.7,34.4,49.5,91,184,,
4/17/21,101.7,0,2.9,51,43,61,21,24.7,33.7,34.3,49.1,88.8,181,,
4/18/21,101.7,0,1.3,48,38,57,21.7,24.8,34,34.4,51.8,91.7,177,,
4/19/21,101.7,0,0.3,43,36,54,22.5,25.3,34.4,34.4,53.4,93,174,,
4/20/21,101.7,0,0,43,36,55,22.7,25.5,34.5,34.5,54.6,93.3,171,,
4/21/21,101.7,0,0,44,36,56,22.8,25.5,34.5,34.5,55.2,93.3,169,,
4/22/21,101.7,0,0,36,33,39,22.9,25.6,34.5,34.6,55.9,93.3,167,,
4/23/21,101.7,0,0,38,30,49,23,25.8,34.4,34.7,56,93,166,,
4/24/21,101.7,0.6,1.1,34,32,37,23.1,25.7,34.4,34.6,56,91.9,164,183,
4/25/21,102.3,0.2,0.2,34,29,42,23.1,25.7,34.4,34.7,56.4,93,165,0,
4/26/21,102.5,0.2,0.2,34,31,42,23.2,25.6,34.5,34.7,56.1,92.5,165,0,
4/27/21,102.7,0.1,0.1,36,28,47,23.2,25.7,34.5,34.6,55.9,92.2,165,0,
4/28/21,102.8,0,1.2,44,32,57,23,25.7,34.6,34.5,55.9,91.7,164,,
4/29/21,102.8,0,0,50,42,61,23.1,25.7,34.4,34.7,57.3,92.9,162,,
4/30/21,102.8,0.2,0.2,42,38,49,23.3,25.7,34.6,34.5,58,92.8,160,0,
5/1/21,103,0,0,36,32,45,24.4,26.6,35,34.9,58,91.6,158,,
5/2/21,103,0,0,36,29,48,24.7,26.8,35.3,35,57.9,90.4,156,,
5/3/21,103,0.1,0.1,37,30,44,24.6,26.9,35.3,35,58.2,89.7,154,0,
5/4/21,103.1,0.1,0.1,39,34,50,24.5,26.9,35.3,34.9,58.6,89.6,153,0,
5/5/21,103.2,0,0,48,37,56,24.8,26.9,35.2,35.1,58.5,88.9,152,,
5/6/21,103.2,0,0,45,31,54,25.5,27.2,35.5,35,58.9,87.8,149,,
5/7/21,103.2,0,0.1,31,28,35,26.3,27.9,35.9,35.4,59.7,87.2,146,,
5/8/21,103.2,0,0,31,26,35,26.4,28.1,35.8,35.5,,87.3,,,
5/9/21,103.2,0.1,0.1,36,30,47,25.4,27.8,35.6,35.4,,87.1,,0,
5/10/21,103.3,0,0.1,40,31,55,24.9,27.3,35.4,35.2,58.1,87.1,150,,
5/11/21,103.3,0,0,44,32,57,24.4,27,35.3,35.1,59.3,87.2,147,,
5/12/21,103.3,0,0,48,39,57,24.8,27.1,35.4,35.1,60.6,87.2,144,,
5/13/21,103.3,0,0,47,38,60,27.1,28.1,36,35.5,61.4,87.2,142,,
5/14/21,103.3,0,0,49,41,59,27.6,28.5,36.1,35.7,62.2,86.5,139,,
5/15/21,103.3,0,0,50,39,63,28.3,28.7,36.1,36,62.6,85.7,137,,
5/16/21,103.3,0,0,52,43,64,28.7,28.8,36.2,36.2,63,85.1,135,,
5/17/21,103.3,0.2,0.2,43,33,54,29.2,29,36.3,36.4,64,84.5,132,0,
5/18/21,103.5,0.5,0.5,33,29,39,28.8,28.8,36.2,36.2,64.7,84.1,130,0,
5/19/21,104,0.2,0.2,32,28,40,28.1,28.5,36.1,36,65.2,84.1,129,0,
5/20/21,104.2,0.3,0.3,33,27,40,27.3,28.2,35.9,35.8,64.1,84,131,0,
5/21/21,104.5,0,0,38,32,46,26.9,27.9,35.7,35.6,63.6,84,132,,
5/22/21,104.5,0,0,42,34,54,26.3,27.7,35.6,35.5,64.1,84,131,,
5/23/21,104.5,0.1,0.1,38,34,43,27.8,28.1,35.8,35.6,65,83.9,129,0,
5/24/21,104.6,0.7,0.7,39,35,45,28.1,28.2,35.9,35.8,65.5,83.9,128,0,
5/25/21,105.3,0.2,0.2,40,36,48,29.5,28.8,36.2,36.3,66,83.8,127,0,
5/26/21,105.5,0,0,43,34,56,29.7,28.9,36.2,36.3,66.9,82.9,124,,
5/27/21,105.5,0.8,0.8,37,34,44,30.1,29,36.3,36.5,67,81.7,122,25,
5/28/21,106.3,0.2,0.2,37,33,47,29.8,28.9,36.3,36.3,69.4,81.9,118,0,
5/29/21,106.5,0,0,48,33,59,28.7,28.6,36.1,36.1,68,81.6,120,,
5/30/21,106.5,0,0,52,44,62,30.4,29,36.3,36.5,67.6,80.5,119,,
5/31/21,106.5,0,0,56,45,67,30.6,29.1,36.4,36.7,68.1,79.7,117,,
6/1/21,106.5,0,0,64,52,74,31.5,29.4,36.5,36.9,69.9,78.3,112,,
6/2/21,106.5,0,0,61,48,74,31.9,29.6,36.6,37,69.6,76.6,110,,
6/3/21,106.5,0,0,53,45,65,32.2,29.6,36.6,37,71.1,74.7,105,,
6/4/21,106.5,0,0,46,39,55,32.2,29.6,36.6,36.9,72.7,73.4,101,,
6/5/21,106.5,0.7,0.7,36,31,40,32.1,29.7,36.6,36.9,72.9,72.2,99,0,
6/6/21,107.2,0.3,0.5,34,31,38,31.4,29.5,36.5,36.7,74.2,72,97,167,
6/7/21,107.5,0.6,0.6,37,31,47,29.4,29,36.2,36.3,73.2,72.5,99,0,
6/8/21,108.1,0,0,39,31,50,28.8,28.7,36.1,36,72.4,72.4,100,,
6/9/21,108.1,0,0,39,34,50,28.9,28.6,36,35.9,73.5,72,98,,
6/10/21,108.1,0,0,39,34,48,31.3,29.1,36.3,36.4,74.3,71.3,96,,
6/11/21,108.1,0.3,0.3,40,36,43,31.3,29.3,36.4,36.4,75.2,70.7,94,0,
6/12/21,108.4,0,0,48,39,57,31,29.3,36.2,36.3,75.9,70.6,93,,
6/13/21,108.4,0.8,0.8,47,43,53,32.8,29.4,36.4,36.6,77.1,69.4,90,0,
6/14/21,109.2,0,0,45,40,51,33.1,29.7,36.4,36.7,75.7,68.1,90,,
6/15/21,109.2,0,0,42,36,51,32.6,29.6,36.4,36.6,77,67,87,,
6/16/21,109.2,0,0,47,34,59,32.8,29.6,36.4,36.6,78.1,66.4,85,,
6/17/21,109.2,0,0,52,42,63,34.1,29.9,36.5,36.7,78.2,64.9,83,,
6/18/21,109.2,0,0,52,43,63,35.3,30.3,36.6,36.9,80.1,63.3,79,,
6/19/21,109.2,0,0,51,42,62,36.2,30.5,36.7,37,80.1,61.7,77,,
6/20/21,109.2,0,0,58,45,70,36.4,30.6,36.7,37,82.5,60.2,73,,
6/21/21,109.2,0,0,63,53,77,37.2,31.2,36.9,37.1,85.3,58,68,,
6/22/21,109.2,0,0,58,49,70,37.4,31.6,37,37.2,86.9,55.6,64,,
6/23/21,109.2,0,0,56,47,68,37.1,31.7,37,37.2,90.7,53.5,59,,
6/24/21,109.2,0,0,57,47,68,37.4,31.9,37,37.1,97.2,51.5,53,,
6/25/21,109.2,0,0,64,53,73,37.9,32.3,37.1,37.2,99,49.5,50,,
6/26/21,109.2,0,0,72,61,82,37.2,33.3,37.3,37.3,,47,46,,
6/27/21,109.2,0,0,76,70,85,36.4,39,38.3,37.8,,43.9,38,,
6/28/21,109.2,0,0,79,72,87,33.8,36.7,38,37.8,,40.1,30,,
6/29/21,109.2,0,0,79,60,90,31.8,31.8,37.5,37.5,,36.2,23,,
6/30/21,109.2,0,0,62,52,71,28.1,27.7,36.6,36.6,,32.5,16,,
7/1/21,109.2,0,0,51,48,53,25.8,26,36,36.1,,29.8,10,,
7/2/21,109.2,0,0,51,47,57,25.9,25,35.5,35.5,,28.4,10,,
7/3/21,109.2,0,0,56,46,67,25.9,24.4,35.2,35.3,,26.6,,,
7/4/21,109.2,0,0,56,48,67,23.5,23.2,34.8,35.1,,23.9,,,
7/5/21,109.2,0,0,57,47,68,21.1,21.9,34.3,34.8,,21.4,,,
7/6/21,109.2,0,0,62,52,74,18.3,21,33.6,34.7,,18.9,,,
7/7/21,109.2,0,0,53,46,62,14.6,19.3,32.7,34.5,,16.3,,,
7/8/21,109.2,0,0,53,44,63,13.9,18.7,32.2,34.2,,14,,,
7/9/21,109.2,0,0,58,45,71,11.4,17.2,31.7,34,,12,,,
7/10/21,109.2,0,0,58,51,69,9.1,15.2,30.8,33.8,,9.1,,,
7/11/21,109.2,0,0,57,47,67,7.3,14.5,29.8,33.6,,4.5,,,
7/12/21,109.2,0,0,58,52,67,6.2,12.2,29.2,33.5,,2.4,,,
7/13/21,109.2,0,0,61,52,71,5.8,11.5,28.2,33.2,,1.1,,,
7/14/21,109.2,0,0,57,50,67,4.5,9.2,27.2,33.1,,0,0,,
7/15/21,109.2,0,0,51,47,61,5,8.8,25.9,32.8,,0,0,,
7/16/21,109.2,0,0,46,43,50,4,7.7,25.9,32.7,,0,0,,
7/17/21,109.2,0,0,52,44,64,4.8,8.1,25.8,32.4,,0,0,,
7/18/21,109.2,0,0,56,46,69,4.5,7.4,25.2,32.3,,0,0,,
7/19/21,109.2,0,0,57,47,68,4.1,5.4,23.9,32.2,,0,0,,
7/20/21,109.2,0,0,51,43,62,3.1,6.3,23,31.9,,0,0,,
7/21/21,109.2,0,0,46,38,56,3.4,5.1,21.7,31.6,,0,0,,
7/22/21,109.2,0,0,49,37,61,3.5,4.1,21.3,31.5,,0,0,,
7/23/21,109.2,0,0,53,42,65,3.2,4.5,20.2,31.1,,0,0,,
7/24/21,109.2,0,0,60,50,70,2.9,4.4,19,30.8,,0,0,,
7/25/21,109.2,0,0,59,51,70,3.4,2.8,17.5,30.4,,0,0,,
7/26/21,109.2,0,0,59,51,70,2.9,3.9,16.3,29.8,,0,0,,
7/27/21,109.2,0,0,57,50,66,2.8,3,15.1,29.5,,0,0,,
7/28/21,109.2,0,0,61,50,72,3.2,4.1,14.2,28.9,,0,0,,
7/29/21,109.2,0,0,67,56,77,3.1,3.9,13.2,28.4,,0,0,,
7/30/21,109.2,0,0,74,65,84,2.6,2.9,12.1,27.5,,0,0,,
7/31/21,109.2,0,0,70,65,75,3.3,2.9,11.5,26.4,,0,0,,
8/1/21,109.2,0,0,65,58,72,2.4,3.6,11.6,25.9,,0,0,,
8/2/21,109.2,0,0,66,56,77,2.7,2.6,11.6,25.4,,0,0,,
8/3/21,109.2,0,0,67,58,77,2.9,2.8,11.6,24.3,,0,0,,
8/4/21,109.2,0,0,65,58,76,2.9,2.1,11.2,23.1,,0,0,,
8/5/21,109.2,0,0,59,52,65,2.9,2.6,10.9,21.8,,0,0,,
8/6/21,109.2,0,0,54,49,64,2.2,2.4,10.8,20.8,,0,0,,
8/7/21,109.2,0,0,51,42,55,2.4,2.2,10.6,19.9,,0,0,,
8/8/21,109.2,0,0,42,38,46,2,2.6,21.5,19.8,,0,0,,
8/9/21,109.2,0,0,53,41,64,1.4,3,20.6,19.8,,0,0,,
8/10/21,109.2,0,0,60,49,70,2.1,2.7,18.8,19.4,,0,0,,
8/11/21,109.2,0,0,69,61,78,2.8,2.1,16.4,19.1,,0,0,,
8/12/21,109.2,0,0,73,65,83,2,3.6,13.6,18,,0,0,,
